arm,step,residual_saturation,noise_VJP,outputs,path_gradients
C1,3700,0.6569333076477051,"{""AU"": {""vjp_norm"": 0.17460496723651886, ""finite"": true}, ""VA"": {""vjp_norm"": 1.2332571744918823, ""finite"": true}, ""expression"": {""vjp_norm"": 0.2701488733291626, ""finite"": true}}","{""AU"": {""mean"": 0.15841196477413177, ""std"": 0.2519003450870514, ""abs_quantiles"": {""min"": 0.002117107156664133, ""p05"": 0.006852702237665653, ""p50"": 0.03040778636932373, ""p95"": 0.831354022026062, ""p99"": 0.917945146560669, ""max"": 0.9617018699645996}, ""boundary_fraction"": 0.14313334226608276, ""prediction_std"": 0.0535714365541935}, ""VA"": {""mean"": -0.1539614200592041, ""std"": 0.6123288869857788, ""abs_quantiles"": {""min"": 0.0006994007853791118, ""p05"": 0.24627336859703064, ""p50"": 0.6197150945663452, ""p95"": 0.8776735067367554, ""p99"": 0.9167603850364685, ""max"": 0.9321478009223938}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4522104561328888}, ""expression"": {""mean"": 0.125, ""std"": 0.2174229621887207, ""abs_quantiles"": {""min"": 0.00023684126790612936, ""p05"": 0.0013735019601881504, ""p50"": 0.029148928821086884, ""p95"": 0.5969518423080444, ""p99"": 0.9455481767654419, ""max"": 0.9791899919509888}, ""boundary_fraction"": 0.3387916684150696, ""prediction_std"": 0.061097484081983566}}","{""encoder_H"": {""all"": 0.00016757009143475443}, ""decoder_hidden"": {""all"": 5.02013681398239e-05}, ""base_logits"": {""AU"": 0.00043885502964258194, ""VA"": 0.000832313031423837, ""expression"": 0.00042820596718229353}, ""stochastic_logits"": {""AU"": 2.949256304418668e-05, ""VA"": 0.0003392639337107539, ""expression"": 5.7287987146992236e-05}, ""final_raw"": {""AU"": 0.00022960841306485236, ""VA"": 0.00059767987113446, ""expression"": 0.00025242246920242906}}"
C1,4200,0.656002938747406,"{""AU"": {""vjp_norm"": 0.2884877920150757, ""finite"": true}, ""VA"": {""vjp_norm"": 1.364059329032898, ""finite"": true}, ""expression"": {""vjp_norm"": 0.3544207215309143, ""finite"": true}}","{""AU"": {""mean"": 0.1860256940126419, ""std"": 0.24032501876354218, ""abs_quantiles"": {""min"": 0.0012975427089259028, ""p05"": 0.006302741821855307, ""p50"": 0.07080423831939697, ""p95"": 0.7723257541656494, ""p99"": 0.9184691905975342, ""max"": 0.9823233485221863}, ""boundary_fraction"": 0.13058917224407196, ""prediction_std"": 0.06726409494876862}, ""VA"": {""mean"": 0.018311211839318275, ""std"": 0.653163731098175, ""abs_quantiles"": {""min"": 0.000110626220703125, ""p05"": 0.3200277090072632, ""p50"": 0.6167510747909546, ""p95"": 0.9129858016967773, ""p99"": 0.9256848096847534, ""max"": 0.9355968236923218}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.6005712747573853}, ""expression"": {""mean"": 0.125, ""std"": 0.20945297181606293, ""abs_quantiles"": {""min"": 0.00016828268417157233, ""p05"": 0.0013123134849593043, ""p50"": 0.0286637544631958, ""p95"": 0.6513336896896362, ""p99"": 0.9191036820411682, ""max"": 0.9618505239486694}, ""boundary_fraction"": 0.3064952492713928, ""prediction_std"": 0.06370368599891663}}","{""encoder_H"": {""all"": 0.00014834186004009098}, ""decoder_hidden"": {""all"": 2.9672604796360247e-05}, ""base_logits"": {""AU"": 0.00044441106729209423, ""VA"": 0.0005274434224702418, ""expression"": 0.0002713701978791505}, ""stochastic_logits"": {""AU"": 4.7695655666757375e-05, ""VA"": 0.00020129617769271135, ""expression"": 5.3087125706952065e-05}, ""final_raw"": {""AU"": 0.000232641541515477, ""VA"": 0.0003987445670645684, ""expression"": 0.00015545588394161314}}"
C1,2300,0.43326666951179504,"{""AU"": {""vjp_norm"": 0.3462560474872589, ""finite"": true}, ""VA"": {""vjp_norm"": 1.9634356498718262, ""finite"": true}, ""expression"": {""vjp_norm"": 0.31591176986694336, ""finite"": true}}","{""AU"": {""mean"": 0.18526102602481842, ""std"": 0.2376696616411209, ""abs_quantiles"": {""min"": 0.0031517252791672945, ""p05"": 0.008233185857534409, ""p50"": 0.07697457820177078, ""p95"": 0.7882687449455261, ""p99"": 0.9056723713874817, ""max"": 0.9850056767463684}, ""boundary_fraction"": 0.08637222647666931, ""prediction_std"": 0.07480808347463608}, ""VA"": {""mean"": -0.06012199819087982, ""std"": 0.6089010834693909, ""abs_quantiles"": {""min"": 0.000333935022354126, ""p05"": 0.20285697281360626, ""p50"": 0.5113885998725891, ""p95"": 0.9167311787605286, ""p99"": 0.9357483386993408, ""max"": 0.9488163590431213}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4320267140865326}, ""expression"": {""mean"": 0.125, ""std"": 0.1610812544822693, ""abs_quantiles"": {""min"": 0.00043733534403145313, ""p05"": 0.0036483765579760075, ""p50"": 0.055464692413806915, ""p95"": 0.5021841526031494, ""p99"": 0.7177876234054565, ""max"": 0.9017794132232666}, ""boundary_fraction"": 0.1927604079246521, ""prediction_std"": 0.06050102785229683}}","{""encoder_H"": {""all"": 0.00017052784096449614}, ""decoder_hidden"": {""all"": 4.438611722434871e-05}, ""base_logits"": {""AU"": 0.0003962129703722894, ""VA"": 0.0007136857020668685, ""expression"": 0.000332167895976454}, ""stochastic_logits"": {""AU"": 7.912566798040643e-05, ""VA"": 0.0002462974516674876, ""expression"": 5.84030567551963e-05}, ""final_raw"": {""AU"": 0.00021405494771897793, ""VA"": 0.0004894034937024117, ""expression"": 0.00018424085283186287}}"
C1,4400,0.5910828113555908,"{""AU"": {""vjp_norm"": 0.6753121018409729, ""finite"": true}, ""VA"": {""vjp_norm"": 4.52390718460083, ""finite"": true}, ""expression"": {""vjp_norm"": 0.9236317873001099, ""finite"": true}}","{""AU"": {""mean"": 0.15284733474254608, ""std"": 0.22076153755187988, ""abs_quantiles"": {""min"": 0.0012039371067658067, ""p05"": 0.005012700334191322, ""p50"": 0.04604821652173996, ""p95"": 0.7171842455863953, ""p99"": 0.8939088582992554, ""max"": 0.9876232147216797}, ""boundary_fraction"": 0.1654045730829239, ""prediction_std"": 0.0653325766324997}, ""VA"": {""mean"": -0.027491267770528793, ""std"": 0.6910432577133179, ""abs_quantiles"": {""min"": 2.6941299438476562e-05, ""p05"": 0.20196017622947693, ""p50"": 0.7480711936950684, ""p95"": 0.9384701251983643, ""p99"": 0.9451024532318115, ""max"": 0.9531314373016357}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5509774088859558}, ""expression"": {""mean"": 0.1249999925494194, ""std"": 0.1750308871269226, ""abs_quantiles"": {""min"": 0.00013172657054383308, ""p05"": 0.002121489495038986, ""p50"": 0.049475714564323425, ""p95"": 0.5306111574172974, ""p99"": 0.827937662601471, ""max"": 0.9619689583778381}, ""boundary_fraction"": 0.23074795305728912, ""prediction_std"": 0.066590815782547}}","{""encoder_H"": {""all"": 0.00017789834237191826}, ""decoder_hidden"": {""all"": 4.448174513527192e-05}, ""base_logits"": {""AU"": 0.0003908428770955652, ""VA"": 0.0004786884237546474, ""expression"": 0.0002962990547530353}, ""stochastic_logits"": {""AU"": 6.290776946116239e-05, ""VA"": 0.0002091088827000931, ""expression"": 7.371202809736133e-05}, ""final_raw"": {""AU"": 0.00020931083417963237, ""VA"": 0.0004241339338477701, ""expression"": 0.00017147025209851563}}"
C1,3300,0.4841654598712921,"{""AU"": {""vjp_norm"": 0.6754855513572693, ""finite"": true}, ""VA"": {""vjp_norm"": 1.1005353927612305, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5049892067909241, ""finite"": true}}","{""AU"": {""mean"": 0.20108628273010254, ""std"": 0.24646635353565216, ""abs_quantiles"": {""min"": 0.0014630438527092338, ""p05"": 0.007293738424777985, ""p50"": 0.0749373584985733, ""p95"": 0.7782583832740784, ""p99"": 0.8918421268463135, ""max"": 0.9907921552658081}, ""boundary_fraction"": 0.09261371940374374, ""prediction_std"": 0.06346529722213745}, ""VA"": {""mean"": 0.1384912133216858, ""std"": 0.7315402030944824, ""abs_quantiles"": {""min"": 0.0006890891818329692, ""p05"": 0.4661911725997925, ""p50"": 0.7598998546600342, ""p95"": 0.883170485496521, ""p99"": 0.8919789791107178, ""max"": 0.9122103452682495}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.44717130064964294}, ""expression"": {""mean"": 0.125, ""std"": 0.20495694875717163, ""abs_quantiles"": {""min"": 0.00014321674825623631, ""p05"": 0.0018997655715793371, ""p50"": 0.03429913520812988, ""p95"": 0.6944916844367981, ""p99"": 0.8792728781700134, ""max"": 0.9762903451919556}, ""boundary_fraction"": 0.2823942005634308, ""prediction_std"": 0.05536545440554619}}","{""encoder_H"": {""all"": 0.00024903909070417285}, ""decoder_hidden"": {""all"": 4.796317080035806e-05}, ""base_logits"": {""AU"": 0.0005581812583841383, ""VA"": 0.0008053762139752507, ""expression"": 0.000289202289422974}, ""stochastic_logits"": {""AU"": 0.0001248063490493223, ""VA"": 0.0002764193923212588, ""expression"": 6.11780778854154e-05}, ""final_raw"": {""AU"": 0.0003019307623617351, ""VA"": 0.0005428155418485403, ""expression"": 0.00017266007489524782}}"
C1,5400,0.7234838008880615,"{""AU"": {""vjp_norm"": 0.3151264786720276, ""finite"": true}, ""VA"": {""vjp_norm"": 2.3793704509735107, ""finite"": true}, ""expression"": {""vjp_norm"": 0.4866693615913391, ""finite"": true}}","{""AU"": {""mean"": 0.16564279794692993, ""std"": 0.22018705308437347, ""abs_quantiles"": {""min"": 0.0009188652620650828, ""p05"": 0.005375571548938751, ""p50"": 0.057471130043268204, ""p95"": 0.7182119488716125, ""p99"": 0.8735305666923523, ""max"": 0.9888440370559692}, ""boundary_fraction"": 0.13521134853363037, ""prediction_std"": 0.06559977680444717}, ""VA"": {""mean"": 0.018311282619833946, ""std"": 0.7252062559127808, ""abs_quantiles"": {""min"": 0.00044851002166979015, ""p05"": 0.37089651823043823, ""p50"": 0.7622973918914795, ""p95"": 0.8700066804885864, ""p99"": 0.8822975158691406, ""max"": 0.8986015319824219}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5526818633079529}, ""expression"": {""mean"": 0.125, ""std"": 0.17436537146568298, ""abs_quantiles"": {""min"": 0.00019746823818422854, ""p05"": 0.0021256781183183193, ""p50"": 0.0516350083053112, ""p95"": 0.4910490810871124, ""p99"": 0.8329999446868896, ""max"": 0.957923948764801}, ""boundary_fraction"": 0.21050137281417847, ""prediction_std"": 0.06949946284294128}}","{""encoder_H"": {""all"": 0.0001671912323217839}, ""decoder_hidden"": {""all"": 3.178484257659875e-05}, ""base_logits"": {""AU"": 0.0004003442882094532, ""VA"": 0.0005170952645130455, ""expression"": 0.00027785953716374934}, ""stochastic_logits"": {""AU"": 4.045597233925946e-05, ""VA"": 0.00020162173314020038, ""expression"": 3.3804477425292134e-05}, ""final_raw"": {""AU"": 0.00021375268988776952, ""VA"": 0.00038518497603945434, ""expression"": 0.00015576044097542763}}"
C1,2100,0.4508066773414612,"{""AU"": {""vjp_norm"": 0.35107722878456116, ""finite"": true}, ""VA"": {""vjp_norm"": 2.3890910148620605, ""finite"": true}, ""expression"": {""vjp_norm"": 0.3562959134578705, ""finite"": true}}","{""AU"": {""mean"": 0.18128202855587006, ""std"": 0.2260054647922516, ""abs_quantiles"": {""min"": 0.0025193204637616873, ""p05"": 0.0071308487094938755, ""p50"": 0.07104329764842987, ""p95"": 0.7309735417366028, ""p99"": 0.8863579630851746, ""max"": 0.9759559631347656}, ""boundary_fraction"": 0.11318333446979523, ""prediction_std"": 0.07000333070755005}, ""VA"": {""mean"": 0.07807440310716629, ""std"": 0.6925766468048096, ""abs_quantiles"": {""min"": 0.00019931048154830933, ""p05"": 0.2901190221309662, ""p50"": 0.707182765007019, ""p95"": 0.8794997930526733, ""p99"": 0.8923890590667725, ""max"": 0.9060496091842651}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.504787802696228}, ""expression"": {""mean"": 0.125, ""std"": 0.20027576386928558, ""abs_quantiles"": {""min"": 0.0002880460233427584, ""p05"": 0.002428211737424135, ""p50"": 0.034722913056612015, ""p95"": 0.6750854849815369, ""p99"": 0.9139980673789978, ""max"": 0.9659286141395569}, ""boundary_fraction"": 0.26787498593330383, ""prediction_std"": 0.06663064658641815}}","{""encoder_H"": {""all"": 0.00018687629199121147}, ""decoder_hidden"": {""all"": 4.102234379388392e-05}, ""base_logits"": {""AU"": 0.0003965282521676272, ""VA"": 0.0007657457026652992, ""expression"": 0.0002867469738703221}, ""stochastic_logits"": {""AU"": 4.962053935742006e-05, ""VA"": 0.0002456743677612394, ""expression"": 4.6108187234494835e-05}, ""final_raw"": {""AU"": 0.0002091692149406299, ""VA"": 0.0004935161559842527, ""expression"": 0.00016261466953437775}}"
C1,3900,0.5902533531188965,"{""AU"": {""vjp_norm"": 0.3589397072792053, ""finite"": true}, ""VA"": {""vjp_norm"": 1.5722579956054688, ""finite"": true}, ""expression"": {""vjp_norm"": 0.2201457917690277, ""finite"": true}}","{""AU"": {""mean"": 0.14326262474060059, ""std"": 0.22435623407363892, ""abs_quantiles"": {""min"": 0.0023131403140723705, ""p05"": 0.006759298034012318, ""p50"": 0.04139520227909088, ""p95"": 0.7474046349525452, ""p99"": 0.9180375933647156, ""max"": 0.9858601093292236}, ""boundary_fraction"": 0.14588333666324615, ""prediction_std"": 0.060962263494729996}, ""VA"": {""mean"": -0.050462909042835236, ""std"": 0.5886802673339844, ""abs_quantiles"": {""min"": 0.0006550549296662211, ""p05"": 0.1639126092195511, ""p50"": 0.4743143916130066, ""p95"": 0.9302127957344055, ""p99"": 0.9391114115715027, ""max"": 0.947217583656311}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4678208827972412}, ""expression"": {""mean"": 0.125, ""std"": 0.21512840688228607, ""abs_quantiles"": {""min"": 0.0004331081290729344, ""p05"": 0.0022658153902739286, ""p50"": 0.034856170415878296, ""p95"": 0.766426682472229, ""p99"": 0.892243504524231, ""max"": 0.9580633044242859}, ""boundary_fraction"": 0.2731458246707916, ""prediction_std"": 0.08117526024580002}}","{""encoder_H"": {""all"": 0.00012557809532154351}, ""decoder_hidden"": {""all"": 2.7381616746424697e-05}, ""base_logits"": {""AU"": 0.00034698849776759744, ""VA"": 0.0007265156018547714, ""expression"": 0.00025988492416217923}, ""stochastic_logits"": {""AU"": 5.398222856456414e-05, ""VA"": 0.00018869416089728475, ""expression"": 4.464895755518228e-05}, ""final_raw"": {""AU"": 0.0001875754533102736, ""VA"": 0.00047761850873939693, ""expression"": 0.00014628410281147808}}"
C1,5900,0.7101528644561768,"{""AU"": {""vjp_norm"": 0.6169009804725647, ""finite"": true}, ""VA"": {""vjp_norm"": 2.949572801589966, ""finite"": true}, ""expression"": {""vjp_norm"": 0.3004005551338196, ""finite"": true}}","{""AU"": {""mean"": 0.19828476011753082, ""std"": 0.27037304639816284, ""abs_quantiles"": {""min"": 0.001067096833139658, ""p05"": 0.00459087872877717, ""p50"": 0.0462568961083889, ""p95"": 0.8093307614326477, ""p99"": 0.9240256547927856, ""max"": 0.9956014156341553}, ""boundary_fraction"": 0.2170553058385849, ""prediction_std"": 0.0580618679523468}, ""VA"": {""mean"": -0.08703885227441788, ""std"": 0.7093641757965088, ""abs_quantiles"": {""min"": 0.00018578767776489258, ""p05"": 0.19412657618522644, ""p50"": 0.7586839199066162, ""p95"": 0.9264352321624756, ""p99"": 0.9513475298881531, ""max"": 0.9592474699020386}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.4360707402229309}, ""expression"": {""mean"": 0.125, ""std"": 0.1911824494600296, ""abs_quantiles"": {""min"": 8.340405474882573e-05, ""p05"": 0.0018135010031983256, ""p50"": 0.04090695083141327, ""p95"": 0.5572085380554199, ""p99"": 0.9168354868888855, ""max"": 0.9880387187004089}, ""boundary_fraction"": 0.25671350955963135, ""prediction_std"": 0.048322644084692}}","{""encoder_H"": {""all"": 0.00022331831860356033}, ""decoder_hidden"": {""all"": 4.728969361167401e-05}, ""base_logits"": {""AU"": 0.0004552600148599595, ""VA"": 0.0007510646246373653, ""expression"": 0.0003292064357083291}, ""stochastic_logits"": {""AU"": 5.255821088212542e-05, ""VA"": 0.00029984861612319946, ""expression"": 6.276460771914572e-05}, ""final_raw"": {""AU"": 0.00024024663434829563, ""VA"": 0.0005264888168312609, ""expression"": 0.00019871944095939398}}"
C1,3800,0.572106659412384,"{""AU"": {""vjp_norm"": 0.3816247582435608, ""finite"": true}, ""VA"": {""vjp_norm"": 1.2658376693725586, ""finite"": true}, ""expression"": {""vjp_norm"": 0.46041157841682434, ""finite"": true}}","{""AU"": {""mean"": 0.15971975028514862, ""std"": 0.21842114627361298, ""abs_quantiles"": {""min"": 0.0012885548640042543, ""p05"": 0.005677049048244953, ""p50"": 0.05752112716436386, ""p95"": 0.7195019721984863, ""p99"": 0.8928496241569519, ""max"": 0.9896795749664307}, ""boundary_fraction"": 0.14499445259571075, ""prediction_std"": 0.06712228059768677}, ""VA"": {""mean"": 0.016515197232365608, ""std"": 0.7230234146118164, ""abs_quantiles"": {""min"": 5.224347114562988e-05, ""p05"": 0.5358321666717529, ""p50"": 0.7275901436805725, ""p95"": 0.8727138042449951, ""p99"": 0.8941651582717896, ""max"": 0.9060395359992981}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5834103226661682}, ""expression"": {""mean"": 0.125, ""std"": 0.17262214422225952, ""abs_quantiles"": {""min"": 0.00014405616093426943, ""p05"": 0.0031089731492102146, ""p50"": 0.05085189267992973, ""p95"": 0.5041124224662781, ""p99"": 0.8072144985198975, ""max"": 0.9375227689743042}, ""boundary_fraction"": 0.199156254529953, ""prediction_std"": 0.07192349433898926}}","{""encoder_H"": {""all"": 0.00014570994244422764}, ""decoder_hidden"": {""all"": 2.603181746962946e-05}, ""base_logits"": {""AU"": 0.00036543115857057273, ""VA"": 0.0005319983465597034, ""expression"": 0.0002796003536786884}, ""stochastic_logits"": {""AU"": 5.375806722440757e-05, ""VA"": 0.00012685007823165506, ""expression"": 5.806349145132117e-05}, ""final_raw"": {""AU"": 0.00019766883633565158, ""VA"": 0.0003763731219805777, ""expression"": 0.00016322126612067223}}"
C1,5100,0.6539733409881592,"{""AU"": {""vjp_norm"": 0.559078574180603, ""finite"": true}, ""VA"": {""vjp_norm"": 2.0582478046417236, ""finite"": true}, ""expression"": {""vjp_norm"": 0.5026909708976746, ""finite"": true}}","{""AU"": {""mean"": 0.17510314285755157, ""std"": 0.2435348629951477, ""abs_quantiles"": {""min"": 0.0012859501875936985, ""p05"": 0.006546235177665949, ""p50"": 0.050613775849342346, ""p95"": 0.8028425574302673, ""p99"": 0.9077854752540588, ""max"": 0.9879077076911926}, ""boundary_fraction"": 0.11141666769981384, ""prediction_std"": 0.06461412459611893}, ""VA"": {""mean"": -0.10811177641153336, ""std"": 0.720548152923584, ""abs_quantiles"": {""min"": 0.0011704409262165427, ""p05"": 0.4208603501319885, ""p50"": 0.7628439664840698, ""p95"": 0.8808153867721558, ""p99"": 0.8979519605636597, ""max"": 0.9122779965400696}, ""boundary_fraction"": 0.0, ""prediction_std"": 0.5716322660446167}, ""expression"": {""mean"": 0.125, ""std"": 0.17045481503009796, ""abs_quantiles"": {""min"": 9.895870607579127e-05, ""p05"": 0.002585346344858408, ""p50"": 0.04804501309990883, ""p95"": 0.49666956067085266, ""p99"": 0.7952568531036377, ""max"": 0.98138028383255}, ""boundary_fraction"": 0.183572918176651, ""prediction_std"": 0.06747221946716309}}","{""encoder_H"": {""all"": 0.00015800299297552556}, ""decoder_hidden"": {""all"": 3.263814505771734e-05}, ""base_logits"": {""AU"": 0.00037697155494242907, ""VA"": 0.0006125319632701576, ""expression"": 0.0002832880418282002}, ""stochastic_logits"": {""AU"": 5.571771180257201e-05, ""VA"": 0.00018316993373446167, ""expression"": 3.939115777029656e-05}, ""final_raw"": {""AU"": 0.0002030703763011843, ""VA"": 0.0004317438288126141, ""expression"": 0.0001561943645356223}}"
