pairing,model,source,candidate,target,target_switched,ccc
B_fixed_G0,T0,8,2,1,0,0.07264892447694124
B_fixed_G0,T0,8,3,5,1,0.0548006073264087
B_fixed_G0,T0,8,4,1,0,0.0804984694032224
B_fixed_G0,T0,8,5,1,1,0.021688471583648443
B_fixed_G0,T0,8,6,7,1,0.05522834186198074
B_fixed_G0,T0,8,7,1,0,0.07149621545105106
B_fixed_G0,T0,8,8,5,1,0.0824311892894552
B_fixed_G0,T0,8,9,0,0,0.05882774147760105
A_native,G0-local,8,0,0,0,0.0672308042369323
A_native,G0-local,8,1,1,0,0.0634330718524847
A_native,G0-local,8,2,1,0,0.0867283811821154
A_native,G0-local,8,3,5,0,0.07270969412928711
A_native,G0-local,8,4,1,0,0.09276362734046038
A_native,G0-local,8,5,1,0,0.06107924461309833
A_native,G0-local,8,6,7,0,0.051626027727775366
A_native,G0-local,8,7,1,0,0.08588712897545758
A_native,G0-local,8,8,5,0,0.11070213198804417
A_native,G0-local,8,9,0,0,0.08932054535182551
B_fixed_G0,G0-local,8,0,0,0,0.0672308042369323
B_fixed_G0,G0-local,8,1,1,0,0.0634330718524847
B_fixed_G0,G0-local,8,2,1,0,0.0867283811821154
B_fixed_G0,G0-local,8,3,5,0,0.07270969412928711
B_fixed_G0,G0-local,8,4,1,0,0.09276362734046038
B_fixed_G0,G0-local,8,5,1,0,0.06107924461309833
B_fixed_G0,G0-local,8,6,7,0,0.051626027727775366
B_fixed_G0,G0-local,8,7,1,0,0.08588712897545758
B_fixed_G0,G0-local,8,8,5,0,0.11070213198804417
B_fixed_G0,G0-local,8,9,0,0,0.08932054535182551
A_native,G1-shared,8,0,0,0,0.041328002595857255
A_native,G1-shared,8,1,8,1,0.05363678110151579
A_native,G1-shared,8,2,1,0,0.07523934969733506
A_native,G1-shared,8,3,1,1,0.03733058436378526
A_native,G1-shared,8,4,1,0,0.04981740382113445
A_native,G1-shared,8,5,5,1,0.045438411548439195
A_native,G1-shared,8,6,5,1,0.03478779471135529
A_native,G1-shared,8,7,8,1,0.026560797014489025
A_native,G1-shared,8,8,5,0,0.06794936466494393
A_native,G1-shared,8,9,0,0,0.060278229591525116
B_fixed_G0,G1-shared,8,0,0,0,0.041328002595857255
B_fixed_G0,G1-shared,8,1,1,1,0.02275436103612375
B_fixed_G0,G1-shared,8,2,1,0,0.07523934969733506
B_fixed_G0,G1-shared,8,3,5,1,0.03352597663512736
B_fixed_G0,G1-shared,8,4,1,0,0.04981740382113445
B_fixed_G0,G1-shared,8,5,1,1,0.031177239995543483
B_fixed_G0,G1-shared,8,6,7,1,0.03133782279630493
B_fixed_G0,G1-shared,8,7,1,1,0.004993328114245937
B_fixed_G0,G1-shared,8,8,5,0,0.06794936466494393
B_fixed_G0,G1-shared,8,9,0,0,0.060278229591525116
A_native,T0,9,0,0,1,0.08581419776219792
A_native,T0,9,1,7,0,0.07787738780182596
A_native,T0,9,2,7,1,0.10846382635212892
A_native,T0,9,3,0,1,0.06476765273913135
A_native,T0,9,4,0,1,0.07985836398749942
A_native,T0,9,5,1,0,0.07253931848099703
A_native,T0,9,6,0,1,0.07745583358036633
A_native,T0,9,7,1,0,0.0827130539052848
A_native,T0,9,8,7,0,0.05627484377417771
A_native,T0,9,9,7,0,0.06432334686412372
B_fixed_G0,T0,9,0,1,1,0.0455478969914914
B_fixed_G0,T0,9,1,7,0,0.07787738780182596
B_fixed_G0,T0,9,2,1,1,0.0574127314700979
B_fixed_G0,T0,9,3,1,1,0.026224612613872197
B_fixed_G0,T0,9,4,7,1,0.06666840933652464
B_fixed_G0,T0,9,5,1,0,0.07253931848099703
B_fixed_G0,T0,9,6,1,1,0.033654578358541486
B_fixed_G0,T0,9,7,1,0,0.0827130539052848
B_fixed_G0,T0,9,8,7,0,0.05627484377417771
B_fixed_G0,T0,9,9,7,0,0.06432334686412372
A_native,G0-local,9,0,1,0,0.06423082095382675
A_native,G0-local,9,1,7,0,0.053893022971015704
A_native,G0-local,9,2,1,0,0.08289412529291797
A_native,G0-local,9,3,1,0,0.059264324775448796
A_native,G0-local,9,4,7,0,0.05200687061081962
A_native,G0-local,9,5,1,0,0.09437024471954591
A_native,G0-local,9,6,1,0,0.049219289281150914
A_native,G0-local,9,7,1,0,0.09027917184773931
A_native,G0-local,9,8,7,0,0.05081772916688971
A_native,G0-local,9,9,7,0,0.06671820500693054
B_fixed_G0,G0-local,9,0,1,0,0.06423082095382675
B_fixed_G0,G0-local,9,1,7,0,0.053893022971015704
B_fixed_G0,G0-local,9,2,1,0,0.08289412529291797
B_fixed_G0,G0-local,9,3,1,0,0.059264324775448796
B_fixed_G0,G0-local,9,4,7,0,0.05200687061081962
B_fixed_G0,G0-local,9,5,1,0,0.09437024471954591
B_fixed_G0,G0-local,9,6,1,0,0.049219289281150914
B_fixed_G0,G0-local,9,7,1,0,0.09027917184773931
B_fixed_G0,G0-local,9,8,7,0,0.05081772916688971
B_fixed_G0,G0-local,9,9,7,0,0.06671820500693054
A_native,G1-shared,9,0,1,0,0.03873102224150997
A_native,G1-shared,9,1,2,1,0.03192585795146899
A_native,G1-shared,9,2,1,0,0.05694796807009487
A_native,G1-shared,9,3,1,0,0.03424163589838427
A_native,G1-shared,9,4,0,1,0.03633587949153713
A_native,G1-shared,9,5,1,0,0.09358788394596672
A_native,G1-shared,9,6,1,0,0.043839796232883005
A_native,G1-shared,9,7,1,0,0.056563252941783076
A_native,G1-shared,9,8,1,1,0.04720869420066824
A_native,G1-shared,9,9,1,1,0.043926748624563104
B_fixed_G0,G1-shared,9,0,1,0,0.03873102224150997
B_fixed_G0,G1-shared,9,1,7,1,0.023598655778847677
B_fixed_G0,G1-shared,9,2,1,0,0.05694796807009487
B_fixed_G0,G1-shared,9,3,1,0,0.03424163589838427
B_fixed_G0,G1-shared,9,4,7,1,0.029448947929827895
B_fixed_G0,G1-shared,9,5,1,0,0.09358788394596672
B_fixed_G0,G1-shared,9,6,1,0,0.043839796232883005
B_fixed_G0,G1-shared,9,7,1,0,0.056563252941783076
B_fixed_G0,G1-shared,9,8,7,1,0.022204469129589507
B_fixed_G0,G1-shared,9,9,7,1,0.03947986005351955
A_native,T0,10,0,4,0,0.0633472476827957
A_native,T0,10,1,0,1,0.07677451136396665
A_native,T0,10,2,4,0,0.09659325246996935
A_native,T0,10,3,0,0,0.06485428084326247
A_native,T0,10,4,0,0,0.036086284770053455
A_native,T0,10,5,4,1,0.04879195804909568
A_native,T0,10,6,4,1,0.06754046984089764
A_native,T0,10,7,0,1,0.05484254617042116
A_native,T0,10,8,6,1,0.1061462530992853
A_native,T0,10,9,6,0,0.04286314699644993
B_fixed_G0,T0,10,0,4,0,0.0633472476827957
B_fixed_G0,T0,10,1,8,1,0.06236556948951537
B_fixed_G0,T0,10,2,4,0,0.09659325246996935
B_fixed_G0,T0,10,3,0,0,0.06485428084326247
B_fixed_G0,T0,10,4,0,0,0.036086284770053455
B_fixed_G0,T0,10,5,9,1,0.0037153613969448367
B_fixed_G0,T0,10,6,8,1,0.020476585092192284
B_fixed_G0,T0,10,7,8,1,0.04712719106015546
B_fixed_G0,T0,10,8,0,1,0.054870193798410544
B_fixed_G0,T0,10,9,6,0,0.04286314699644993
A_native,G0-local,10,0,4,0,0.01691700128463767
A_native,G0-local,10,1,8,0,0.048645249446506805
A_native,G0-local,10,2,4,0,0.025237808846015876
A_native,G0-local,10,3,0,0,0.052852811111559456
A_native,G0-local,10,4,0,0,0.039835468231181004
A_native,G0-local,10,5,9,0,0.010218928422033733
A_native,G0-local,10,6,8,0,0.020016875463711826
A_native,G0-local,10,7,8,0,0.03698007816646223
A_native,G0-local,10,8,0,0,0.07596416693797406
A_native,G0-local,10,9,6,0,0.04328617625958194
B_fixed_G0,G0-local,10,0,4,0,0.01691700128463767
B_fixed_G0,G0-local,10,1,8,0,0.048645249446506805
B_fixed_G0,G0-local,10,2,4,0,0.025237808846015876
B_fixed_G0,G0-local,10,3,0,0,0.052852811111559456
B_fixed_G0,G0-local,10,4,0,0,0.039835468231181004
B_fixed_G0,G0-local,10,5,9,0,0.010218928422033733
B_fixed_G0,G0-local,10,6,8,0,0.020016875463711826
B_fixed_G0,G0-local,10,7,8,0,0.03698007816646223
B_fixed_G0,G0-local,10,8,0,0,0.07596416693797406
B_fixed_G0,G0-local,10,9,6,0,0.04328617625958194
A_native,G1-shared,10,0,0,1,0.046395609118046945
A_native,G1-shared,10,1,6,1,0.05712754631493108
A_native,G1-shared,10,2,7,1,0.046789482454050776
A_native,G1-shared,10,3,6,1,0.04473812480506858
A_native,G1-shared,10,4,0,0,0.03370786913729943
A_native,G1-shared,10,5,0,1,0.021531118075311165
A_native,G1-shared,10,6,4,1,0.0481973226646676
A_native,G1-shared,10,7,0,1,0.0527570246501322
A_native,G1-shared,10,8,6,1,0.08274333634308782
A_native,G1-shared,10,9,0,1,0.06322907109542107
B_fixed_G0,G1-shared,10,0,4,1,0.013790776463974624
B_fixed_G0,G1-shared,10,1,8,1,0.006374722523295381
B_fixed_G0,G1-shared,10,2,4,1,0.03464617179506567
B_fixed_G0,G1-shared,10,3,0,1,0.04455468158350603
B_fixed_G0,G1-shared,10,4,0,0,0.03370786913729943
B_fixed_G0,G1-shared,10,5,9,1,0.0028163039294546695
B_fixed_G0,G1-shared,10,6,8,1,0.040231866035555085
B_fixed_G0,G1-shared,10,7,8,1,0.03599175091966387
B_fixed_G0,G1-shared,10,8,0,1,0.06032632369460934
B_fixed_G0,G1-shared,10,9,6,1,0.05712356259172172
A_native,T0,11,0,8,1,0.10963821863861273
A_native,T0,11,1,8,0,0.11862102128953632
A_native,T0,11,2,5,0,0.14653509972843076
A_native,T0,11,3,8,1,0.067294316477867
A_native,T0,11,4,4,1,0.10664028221968984
A_native,T0,11,5,3,1,0.057116289116774806
A_native,T0,11,6,8,1,0.09111724557463384
A_native,T0,11,7,0,1,0.06119241136690258
A_native,T0,11,8,8,1,0.14983033291454723
A_native,T0,11,9,4,0,0.0996329443545244
B_fixed_G0,T0,11,0,5,1,0.07413898215203388
B_fixed_G0,T0,11,1,8,0,0.11862102128953632
B_fixed_G0,T0,11,2,5,0,0.14653509972843076
B_fixed_G0,T0,11,3,5,1,0.03774849451879183
B_fixed_G0,T0,11,4,5,1,0.07547585096045441
B_fixed_G0,T0,11,5,5,1,0.05539541624397799
B_fixed_G0,T0,11,6,5,1,0.062319256374715054
B_fixed_G0,T0,11,7,5,1,0.053608194146008835
B_fixed_G0,T0,11,8,5,1,0.11461392710601302
B_fixed_G0,T0,11,9,4,0,0.0996329443545244
A_native,G0-local,11,0,5,0,0.10637802874425283
A_native,G0-local,11,1,8,0,0.12077918225302861
A_native,G0-local,11,2,5,0,0.146096980125031
A_native,G0-local,11,3,5,0,0.1334980658551216
A_native,G0-local,11,4,5,0,0.13843250596426818
A_native,G0-local,11,5,5,0,0.12130728093748105
A_native,G0-local,11,6,5,0,0.12984443260803366
A_native,G0-local,11,7,5,0,0.1476163243373768
A_native,G0-local,11,8,5,0,0.15885298970830317
A_native,G0-local,11,9,4,0,0.099876407766389
B_fixed_G0,G0-local,11,0,5,0,0.10637802874425283
B_fixed_G0,G0-local,11,1,8,0,0.12077918225302861
B_fixed_G0,G0-local,11,2,5,0,0.146096980125031
B_fixed_G0,G0-local,11,3,5,0,0.1334980658551216
B_fixed_G0,G0-local,11,4,5,0,0.13843250596426818
B_fixed_G0,G0-local,11,5,5,0,0.12130728093748105
B_fixed_G0,G0-local,11,6,5,0,0.12984443260803366
B_fixed_G0,G0-local,11,7,5,0,0.1476163243373768
B_fixed_G0,G0-local,11,8,5,0,0.15885298970830317
B_fixed_G0,G0-local,11,9,4,0,0.099876407766389
A_native,G1-shared,11,0,3,1,0.05561482232682456
A_native,G1-shared,11,1,3,1,0.11822599828963645
A_native,G1-shared,11,2,3,1,0.08375289035892106
A_native,G1-shared,11,3,5,0,0.0535922462658501
A_native,G1-shared,11,4,8,1,0.06974034663435594
A_native,G1-shared,11,5,0,1,0.046435176012034125
A_native,G1-shared,11,6,4,1,0.048856751942046577
A_native,G1-shared,11,7,3,1,0.08156963784808269
A_native,G1-shared,11,8,8,1,0.12060353135290289
A_native,G1-shared,11,9,4,0,0.08073837187714603
B_fixed_G0,G1-shared,11,0,5,1,0.039663484593578026
B_fixed_G0,G1-shared,11,1,8,1,0.0755525050318188
B_fixed_G0,G1-shared,11,2,5,1,0.05997457993469069
B_fixed_G0,G1-shared,11,3,5,0,0.0535922462658501
B_fixed_G0,G1-shared,11,4,5,1,0.038619407689438175
B_fixed_G0,G1-shared,11,5,5,1,0.03823986322626218
B_fixed_G0,G1-shared,11,6,5,1,0.014988273357674782
B_fixed_G0,G1-shared,11,7,5,1,0.02340369036502943
B_fixed_G0,G1-shared,11,8,5,1,0.062128670900479105
B_fixed_G0,G1-shared,11,9,4,0,0.08073837187714603
A_native,T0,12,0,4,1,0.03682054219143662
A_native,T0,12,1,0,1,0.03732202045237992
A_native,T0,12,2,0,1,0.038701080482627916
A_native,T0,12,3,5,0,0.05582654658665466
A_native,T0,12,4,0,1,0.05705036324430599
A_native,T0,12,5,0,1,0.05089628529606057
A_native,T0,12,6,4,1,0.044247564866824456
A_native,T0,12,7,5,0,0.04672177155252045
A_native,T0,12,8,0,1,0.060107162938301845
A_native,T0,12,9,5,0,0.04344444042515055
B_fixed_G0,T0,12,0,2,1,0.015382197191711555
B_fixed_G0,T0,12,1,2,1,0.0024437951951809538
B_fixed_G0,T0,12,2,2,1,0.019246030517009773
B_fixed_G0,T0,12,3,5,0,0.05582654658665466
B_fixed_G0,T0,12,4,5,1,0.04544716147571605
B_fixed_G0,T0,12,5,5,1,0.04105427019865588
B_fixed_G0,T0,12,6,0,1,0.039318370315621534
B_fixed_G0,T0,12,7,5,0,0.04672177155252045
B_fixed_G0,T0,12,8,5,1,0.04256798396501999
B_fixed_G0,T0,12,9,5,0,0.04344444042515055
A_native,G0-local,12,0,2,0,0.031129262018123792
A_native,G0-local,12,1,2,0,0.025512312976604692
A_native,G0-local,12,2,2,0,0.03341154905324935
A_native,G0-local,12,3,5,0,0.0661597990253215
A_native,G0-local,12,4,5,0,0.05924976253445403
A_native,G0-local,12,5,5,0,0.047275972941221454
A_native,G0-local,12,6,0,0,0.04434362972230449
A_native,G0-local,12,7,5,0,0.03995840213803267
A_native,G0-local,12,8,5,0,0.04419236856837288
A_native,G0-local,12,9,5,0,0.04693516640123991
B_fixed_G0,G0-local,12,0,2,0,0.031129262018123792
B_fixed_G0,G0-local,12,1,2,0,0.025512312976604692
B_fixed_G0,G0-local,12,2,2,0,0.03341154905324935
B_fixed_G0,G0-local,12,3,5,0,0.0661597990253215
B_fixed_G0,G0-local,12,4,5,0,0.05924976253445403
B_fixed_G0,G0-local,12,5,5,0,0.047275972941221454
B_fixed_G0,G0-local,12,6,0,0,0.04434362972230449
B_fixed_G0,G0-local,12,7,5,0,0.03995840213803267
B_fixed_G0,G0-local,12,8,5,0,0.04419236856837288
B_fixed_G0,G0-local,12,9,5,0,0.04693516640123991
A_native,G1-shared,12,0,6,1,0.03593207662779727
A_native,G1-shared,12,1,0,1,0.031127451115406057
A_native,G1-shared,12,2,0,1,0.026525844615631743
A_native,G1-shared,12,3,1,1,0.019838680927381513
A_native,G1-shared,12,4,0,1,0.048861126048302415
A_native,G1-shared,12,5,0,1,0.03127400967336159
A_native,G1-shared,12,6,4,1,0.029148861770152638
A_native,G1-shared,12,7,6,1,0.029839173385110936
A_native,G1-shared,12,8,5,0,0.040119054628953654
A_native,G1-shared,12,9,5,0,0.02818409692341188
B_fixed_G0,G1-shared,12,0,2,1,0.007070816515469655
B_fixed_G0,G1-shared,12,1,2,1,0.0024514887578411565
B_fixed_G0,G1-shared,12,2,2,1,0.012817352783400304
B_fixed_G0,G1-shared,12,3,5,1,0.0028861853111029883
B_fixed_G0,G1-shared,12,4,5,1,0.032086635111489833
B_fixed_G0,G1-shared,12,5,5,1,0.012335973008949824
B_fixed_G0,G1-shared,12,6,0,1,0.011113755919951968
B_fixed_G0,G1-shared,12,7,5,1,0.02579256387623983
B_fixed_G0,G1-shared,12,8,5,0,0.040119054628953654
B_fixed_G0,G1-shared,12,9,5,0,0.02818409692341188
A_native,T0,13,0,8,0,0.08212251718086679
A_native,T0,13,1,8,1,0.030043230019716885
A_native,T0,13,2,1,1,0.06726844249201103
A_native,T0,13,3,8,1,0.06062939378592195
A_native,T0,13,4,5,0,0.060603084926174285
A_native,T0,13,5,8,0,0.06346138308664115
A_native,T0,13,6,1,1,0.04321288107617829
A_native,T0,13,7,8,0,0.07891126045355863
A_native,T0,13,8,1,1,0.02858747306536263
A_native,T0,13,9,8,1,0.07661548960841404
B_fixed_G0,T0,13,0,8,0,0.08212251718086679
B_fixed_G0,T0,13,1,9,1,0.019360300155033736
B_fixed_G0,T0,13,2,8,1,0.06568663447750672
B_fixed_G0,T0,13,3,4,1,0.02562922844972291
B_fixed_G0,T0,13,4,5,0,0.060603084926174285
B_fixed_G0,T0,13,5,8,0,0.06346138308664115
B_fixed_G0,T0,13,6,7,1,0.024653439861490965
B_fixed_G0,T0,13,7,8,0,0.07891126045355863
B_fixed_G0,T0,13,8,5,1,0.028201888506928938
B_fixed_G0,T0,13,9,5,1,0.04830711907505983
A_native,G0-local,13,0,8,0,0.06569189315596072
A_native,G0-local,13,1,9,0,0.025713714282242738
A_native,G0-local,13,2,8,0,0.0630864221023307
A_native,G0-local,13,3,4,0,0.033079786177576384
A_native,G0-local,13,4,5,0,0.06052934385631913
A_native,G0-local,13,5,8,0,0.06087232369588201
A_native,G0-local,13,6,7,0,0.03120832070951266
A_native,G0-local,13,7,8,0,0.059247107443757
A_native,G0-local,13,8,5,0,0.04119431541005784
A_native,G0-local,13,9,5,0,0.07208785024072394
B_fixed_G0,G0-local,13,0,8,0,0.06569189315596072
B_fixed_G0,G0-local,13,1,9,0,0.025713714282242738
B_fixed_G0,G0-local,13,2,8,0,0.0630864221023307
B_fixed_G0,G0-local,13,3,4,0,0.033079786177576384
B_fixed_G0,G0-local,13,4,5,0,0.06052934385631913
B_fixed_G0,G0-local,13,5,8,0,0.06087232369588201
B_fixed_G0,G0-local,13,6,7,0,0.03120832070951266
B_fixed_G0,G0-local,13,7,8,0,0.059247107443757
B_fixed_G0,G0-local,13,8,5,0,0.04119431541005784
B_fixed_G0,G0-local,13,9,5,0,0.07208785024072394
A_native,G1-shared,13,0,5,1,0.021097222412158917
A_native,G1-shared,13,1,6,1,0.018016977101007803
A_native,G1-shared,13,2,1,1,0.03919929486720214
A_native,G1-shared,13,3,8,1,0.028138718895878892
A_native,G1-shared,13,4,5,0,0.03741063634305165
A_native,G1-shared,13,5,5,1,0.025283149256238088
A_native,G1-shared,13,6,9,1,0.02420868239984999
A_native,G1-shared,13,7,8,0,0.06473465212893145
A_native,G1-shared,13,8,9,1,0.04035100966985871
A_native,G1-shared,13,9,4,1,0.020822710040521022
B_fixed_G0,G1-shared,13,0,8,1,0.018459283655172663
B_fixed_G0,G1-shared,13,1,9,1,0.016750285036231213
B_fixed_G0,G1-shared,13,2,8,1,0.032851645046262985
B_fixed_G0,G1-shared,13,3,4,1,0.021915237677456793
B_fixed_G0,G1-shared,13,4,5,0,0.03741063634305165
B_fixed_G0,G1-shared,13,5,8,1,0.018203754348478395
B_fixed_G0,G1-shared,13,6,7,1,0.011215727178466339
B_fixed_G0,G1-shared,13,7,8,0,0.06473465212893145
B_fixed_G0,G1-shared,13,8,5,1,0.030124248188536207
B_fixed_G0,G1-shared,13,9,5,1,0.019440494060587208
A_native,T0,14,0,6,1,0.03493431725156288
A_native,T0,14,1,0,1,0.01620928019442469
A_native,T0,14,2,5,1,0.024478323285515597
A_native,T0,14,3,7,0,0.045754468387891274
A_native,T0,14,4,1,1,0.04235123622328794
A_native,T0,14,5,1,1,0.021519789064970242
A_native,T0,14,6,4,0,0.04093804285903006
A_native,T0,14,7,4,0,0.04455466666333936
A_native,T0,14,8,1,1,0.03037157307640472
A_native,T0,14,9,7,1,0.0310584316148573
B_fixed_G0,T0,14,0,7,1,0.023610286609861718
B_fixed_G0,T0,14,1,6,1,0.006936235540377656
B_fixed_G0,T0,14,2,9,1,0.012937906113517186
B_fixed_G0,T0,14,3,7,0,0.045754468387891274
B_fixed_G0,T0,14,4,9,1,0.030289314264104698
B_fixed_G0,T0,14,5,7,1,0.019500774177046317
B_fixed_G0,T0,14,6,4,0,0.04093804285903006
B_fixed_G0,T0,14,7,4,0,0.04455466666333936
B_fixed_G0,T0,14,8,4,1,0.019718961193706815
B_fixed_G0,T0,14,9,9,1,0.014876885854458679
A_native,G0-local,14,0,7,0,0.03103948073423678
A_native,G0-local,14,1,6,0,0.021833503845271388
A_native,G0-local,14,2,9,0,0.028245857201975255
A_native,G0-local,14,3,7,0,0.03966573264703641
A_native,G0-local,14,4,9,0,0.040933421012359916
A_native,G0-local,14,5,7,0,0.014814904089969215
A_native,G0-local,14,6,4,0,0.058009787867679574
A_native,G0-local,14,7,4,0,0.048248537587525966
A_native,G0-local,14,8,4,0,0.03838672363546908
A_native,G0-local,14,9,9,0,0.05394788927593701
B_fixed_G0,G0-local,14,0,7,0,0.03103948073423678
B_fixed_G0,G0-local,14,1,6,0,0.021833503845271388
B_fixed_G0,G0-local,14,2,9,0,0.028245857201975255
B_fixed_G0,G0-local,14,3,7,0,0.03966573264703641
B_fixed_G0,G0-local,14,4,9,0,0.040933421012359916
B_fixed_G0,G0-local,14,5,7,0,0.014814904089969215
B_fixed_G0,G0-local,14,6,4,0,0.058009787867679574
B_fixed_G0,G0-local,14,7,4,0,0.048248537587525966
B_fixed_G0,G0-local,14,8,4,0,0.03838672363546908
B_fixed_G0,G0-local,14,9,9,0,0.05394788927593701
A_native,G1-shared,14,0,7,0,0.01787956779816542
A_native,G1-shared,14,1,9,1,0.01649112949970971
A_native,G1-shared,14,2,3,1,0.013129224560504853
A_native,G1-shared,14,3,4,1,0.019036607925407692
A_native,G1-shared,14,4,4,1,0.025341933479963257
A_native,G1-shared,14,5,3,1,0.013632156708544
A_native,G1-shared,14,6,4,0,0.01547817486623066
A_native,G1-shared,14,7,5,1,0.019131506811919153
A_native,G1-shared,14,8,4,0,0.021793227108328827
A_native,G1-shared,14,9,7,1,0.030822639306116485
B_fixed_G0,G1-shared,14,0,7,0,0.01787956779816542
B_fixed_G0,G1-shared,14,1,6,1,0.0036023070287687755
B_fixed_G0,G1-shared,14,2,9,1,0.008528763585579689
B_fixed_G0,G1-shared,14,3,7,1,0.017726013206436367
B_fixed_G0,G1-shared,14,4,9,1,0.020221917217083902
B_fixed_G0,G1-shared,14,5,7,1,0.010415650662047986
B_fixed_G0,G1-shared,14,6,4,0,0.01547817486623066
B_fixed_G0,G1-shared,14,7,4,1,0.008282211831229713
B_fixed_G0,G1-shared,14,8,4,0,0.021793227108328827
B_fixed_G0,G1-shared,14,9,9,1,0.009063957977555732
A_native,T0,15,0,6,1,0.07610959151614428
A_native,T0,15,1,5,1,0.059962185491725224
A_native,T0,15,2,3,1,0.051091289697949946
A_native,T0,15,3,5,1,0.07307513379034432
A_native,T0,15,4,3,0,0.08655989788256344
A_native,T0,15,5,3,0,0.07164023856051807
A_native,T0,15,6,3,1,0.05610101948988237
A_native,T0,15,7,3,0,0.08530303818040684
A_native,T0,15,8,6,0,0.08788251771125939
A_native,T0,15,9,5,1,0.07485989446557807
B_fixed_G0,T0,15,0,2,1,0.055524105116978105
B_fixed_G0,T0,15,1,3,1,0.04877113212500245
B_fixed_G0,T0,15,2,2,1,0.0173856308079206
B_fixed_G0,T0,15,3,3,1,0.06773284259645418
B_fixed_G0,T0,15,4,3,0,0.08655989788256344
B_fixed_G0,T0,15,5,3,0,0.07164023856051807
B_fixed_G0,T0,15,6,0,1,0.0030353631601515757
B_fixed_G0,T0,15,7,3,0,0.08530303818040684
B_fixed_G0,T0,15,8,6,0,0.08788251771125939
B_fixed_G0,T0,15,9,2,1,0.04915610543341086
A_native,G0-local,15,0,2,0,0.05758640044624063
A_native,G0-local,15,1,3,0,0.06956183925945353
A_native,G0-local,15,2,2,0,0.021636781190413665
A_native,G0-local,15,3,3,0,0.07144831302933176
A_native,G0-local,15,4,3,0,0.07944889006045931
A_native,G0-local,15,5,3,0,0.09452294037153594
A_native,G0-local,15,6,0,0,-0.0014342921674176383
A_native,G0-local,15,7,3,0,0.09105775513268428
A_native,G0-local,15,8,6,0,0.06051895470689375
A_native,G0-local,15,9,2,0,0.059353993982632997
B_fixed_G0,G0-local,15,0,2,0,0.05758640044624063
B_fixed_G0,G0-local,15,1,3,0,0.06956183925945353
B_fixed_G0,G0-local,15,2,2,0,0.021636781190413665
B_fixed_G0,G0-local,15,3,3,0,0.07144831302933176
B_fixed_G0,G0-local,15,4,3,0,0.07944889006045931
B_fixed_G0,G0-local,15,5,3,0,0.09452294037153594
B_fixed_G0,G0-local,15,6,0,0,-0.0014342921674176383
B_fixed_G0,G0-local,15,7,3,0,0.09105775513268428
B_fixed_G0,G0-local,15,8,6,0,0.06051895470689375
B_fixed_G0,G0-local,15,9,2,0,0.059353993982632997
A_native,G1-shared,15,0,9,1,0.046851267034081975
A_native,G1-shared,15,1,2,1,0.0561635114925525
A_native,G1-shared,15,2,6,1,0.033569219358657205
A_native,G1-shared,15,3,5,1,0.08829248643384979
A_native,G1-shared,15,4,8,1,0.03275641456843959
A_native,G1-shared,15,5,5,1,0.09267065330025828
A_native,G1-shared,15,6,3,1,0.02325458504887825
A_native,G1-shared,15,7,5,1,0.06804096305797822
A_native,G1-shared,15,8,3,1,0.04550386413859889
A_native,G1-shared,15,9,8,1,0.058992546834288964
B_fixed_G0,G1-shared,15,0,2,1,0.02224353621327124
B_fixed_G0,G1-shared,15,1,3,1,0.042592125408087635
B_fixed_G0,G1-shared,15,2,2,1,0.011070804123176015
B_fixed_G0,G1-shared,15,3,3,1,0.05014698885703866
B_fixed_G0,G1-shared,15,4,3,1,0.030033845712870738
B_fixed_G0,G1-shared,15,5,3,1,0.005270512794057667
B_fixed_G0,G1-shared,15,6,0,1,-0.007186736198355803
B_fixed_G0,G1-shared,15,7,3,1,0.06327115279724725
B_fixed_G0,G1-shared,15,8,6,1,0.03093557720143958
B_fixed_G0,G1-shared,15,9,2,1,0.04096286739560022
A_native,T0,16,0,7,1,0.09500610097277144
A_native,T0,16,1,1,0,0.0969405695518832
A_native,T0,16,2,9,0,0.09620085909199767
A_native,T0,16,3,9,0,0.1107239731675111
A_native,T0,16,4,7,1,0.0836779399869662
A_native,T0,16,5,7,0,0.10659702966389142
A_native,T0,16,6,9,0,0.05514841815318861
A_native,T0,16,7,7,1,0.11513061295720854
A_native,T0,16,8,9,0,0.08680885055012348
A_native,T0,16,9,1,1,0.08782929574854224
B_fixed_G0,T0,16,0,9,1,0.07675299669854502
B_fixed_G0,T0,16,1,1,0,0.0969405695518832
B_fixed_G0,T0,16,2,9,0,0.09620085909199767
B_fixed_G0,T0,16,3,9,0,0.1107239731675111
B_fixed_G0,T0,16,4,1,1,0.07507665752983207
B_fixed_G0,T0,16,5,7,0,0.10659702966389142
B_fixed_G0,T0,16,6,9,0,0.05514841815318861
B_fixed_G0,T0,16,7,9,1,0.09095984168715382
B_fixed_G0,T0,16,8,9,0,0.08680885055012348
B_fixed_G0,T0,16,9,3,1,0.06853117986934971
