model,source,group,dimension_weight,total,DC,slow,fast,identity_error,speed,acceleration,total_contribution,DC_contribution,slow_contribution,fast_contribution
processed_targets,77,VA,0.08,0.1850329889058728,0.13737162826117094,0.04395023717026308,0.0037111234744386973,8.326672684688674e-17,0.016305418278062485,0.020422593145069726,0.014802639112469825,0.010989730260893676,0.0035160189736210463,0.00029688987795509577
processed_targets,77,expression,0.32,0.13326484763809684,0.06123962228932845,0.06300751307635154,0.009017712272416838,0.0,0.013062924864681382,0.017810272547244852,0.04264475124419099,0.019596679132585105,0.020162404184432492,0.002885667927173388
MAM,78,AU,0.6,0.20123831839507994,0.09693019525152,0.08115485174799389,0.023153271395566045,0.0,0.01750639134709931,0.035008113291045875,0.12074299103704796,0.05815811715091199,0.048692911048796333,0.013891962837339627
MAM,78,VA,0.08,0.11513394355509976,0.10868357497474025,0.006044285633813046,0.00040608294654649265,2.7755575615628914e-17,0.02314360845713824,0.032421443491421474,0.00921071548440798,0.00869468599797922,0.0004835428507050437,3.2486635723719415e-05
MAM,78,expression,0.32,0.15324502979071636,0.13867773348148643,0.013328920821326027,0.0012383754879039053,0.0,0.008519327266765334,0.012359855396852528,0.04903840953302924,0.044376874714075656,0.004265254662824329,0.0003962801561292497
processed_targets,78,AU,0.6,0.19647162278042682,0.0583528752519727,0.12106848180778576,0.017050265720668315,5.551115123125783e-17,0.009178957718780727,0.018360623494124012,0.1178829736682561,0.035011725151183615,0.07264108908467146,0.010230159432400989
processed_targets,78,VA,0.08,0.168595770828843,0.12941954873847303,0.036216729988471606,0.002959492101898354,0.0,0.01128951070676379,0.014067207467303324,0.01348766166630744,0.010353563899077843,0.0028973383990777285,0.00023675936815186833
processed_targets,78,expression,0.32,0.10668786605050498,0.056463628942783006,0.04403457007223312,0.006189667035488838,1.3877787807814457e-17,0.0076852585237447875,0.010333990228687771,0.034140117136161593,0.018068361261690563,0.014091062423114597,0.0019806934513564283
MAM,79,AU,0.6,0.20429217609386896,0.10678038325723979,0.07128980200258675,0.02622199083404243,0.0,0.022149626940915507,0.0442816787732042,0.12257530565632138,0.06406822995434387,0.04277388120155205,0.015733194500425457
MAM,79,VA,0.08,0.0912491267048231,0.08673646613601271,0.0038842269127166832,0.0006284336560937329,2.7755575615628914e-17,0.03126733256037715,0.047449299800291445,0.007299930136385848,0.006938917290881017,0.00031073815301733466,5.027469248749863e-05
MAM,79,expression,0.32,0.11744325648010293,0.09769499382439428,0.017759497169866145,0.0019887654858424908,0.0,0.015420427319732309,0.024203167278967385,0.03758184207363294,0.03126239802380617,0.005683039094357166,0.000636404955469597
processed_targets,79,AU,0.6,0.211484616418111,0.04907071413033289,0.13567703543301524,0.026736866854762866,0.0,0.013801169590643274,0.027602905569007265,0.1268907698508666,0.029442428478199733,0.08140622125980915,0.01604212011285772
processed_targets,79,VA,0.08,0.14385898342985481,0.08715318515939612,0.051418691995587046,0.00528710627487166,0.0,0.01977763464657451,0.024595691783231916,0.011508718674388385,0.0069722548127516895,0.004113495359646963,0.0004229685019897328
processed_targets,79,expression,0.32,0.13032205144367592,0.04302720193476136,0.07482554989881178,0.012469299610102775,2.7755575615628914e-17,0.016397118087912787,0.022354473263436057,0.04170305646197629,0.013768704619123636,0.02394417596761977,0.003990175875232888
R2,0,AU,0.6,0.07035036254527492,0.02424409411622347,0.043677679306403774,0.0024285891226476877,1.3877787807814457e-17,0.013278401905682378,0.017845649082101633,0.04221021752716496,0.01454645646973408,0.026206607583842266,0.0014571534735886126
R2,0,VA,0.08,0.0038678251573772146,0.0011800509517237796,0.0025126049305646634,0.00017516927508877,1.3010426069826053e-18,0.021680554251640116,0.024372181362679286,0.0003094260125901772,9.440407613790237e-05,0.00020100839444517308,1.40135420071016e-05
R2,0,expression,0.32,0.025460226585655697,0.01094157325971717,0.01369983394304581,0.0008188193828927196,0.0,0.011634228922956142,0.015306300491985201,0.008147272507409823,0.0035013034431094943,0.004383946861774659,0.00026202220252567027
R2,1,AU,0.6,0.05723932172857622,0.01598984266546399,0.038606161793685194,0.0026433172694270367,6.938893903907228e-18,0.01629348340296293,0.023454868862152926,0.03434359303714573,0.009593905599278394,0.023163697076211118,0.0015859903616562221
R2,1,VA,0.08,0.004042551543943788,0.0009971650734365183,0.002805831728164193,0.00023955474234307685,8.673617379884035e-19,0.025270922940983105,0.03314463882149215,0.000323404123515503,7.977320587492146e-05,0.00022446653825313544,1.916437938744615e-05
R2,1,expression,0.32,0.022495047168247313,0.009127996212773761,0.012557368410045238,0.0008096825454283105,3.469446951953614e-18,0.01265420775281235,0.017896219733246888,0.00719841509383914,0.002920958788087604,0.0040183578912144765,0.0002590984145370594
R2,2,AU,0.6,0.07317472079775626,0.029890101042487335,0.03934683590421637,0.003937783851052542,0.0,0.01841668618736693,0.02680372033220531,0.04390483247865376,0.0179340606254924,0.023608101542529823,0.002362670310631525
R2,2,VA,0.08,0.005854604738000523,0.0029360779790366873,0.0025469762062621366,0.00037155055270169973,8.673617379884035e-19,0.02450609001273339,0.030951726814808164,0.00046836837904004185,0.00023488623832293497,0.00020375809650097093,2.972404421613598e-05
R2,2,expression,0.32,0.030611817220631898,0.015451924808787256,0.013830152047357217,0.001329740364487425,0.0,0.01486633284106017,0.021530175926713573,0.009795781510602208,0.004944615938811922,0.004425648655154309,0.000425516916635976
R2,3,AU,0.6,0.0784523928431035,0.02648019055795233,0.04688321102793962,0.00508899125721155,1.3877787807814457e-17,0.020561256534527006,0.030502641674582193,0.0470714357058621,0.0158881143347714,0.02812992661676377,0.00305339475432693
R2,3,VA,0.08,0.0037320871416937178,0.001131967169245943,0.0022637821377228186,0.0003363378347249557,4.336808689942018e-19,0.025326451779155844,0.03315845410854967,0.00029856697133549744,9.055737353967544e-05,0.0001811025710178255,2.6907026777996455e-05
R2,3,expression,0.32,0.022783412273963712,0.00960667311446826,0.01154975710713945,0.001626982052356003,3.469446951953614e-18,0.016686025529853807,0.02419552658638204,0.007290691927668388,0.0030741353966298435,0.0036959222742846244,0.0005206342567539209
R2,4,AU,0.6,0.0840219836247041,0.034071999559333405,0.04595807416794413,0.003991909897426563,0.0,0.018566333214580788,0.02651018324842639,0.050413190174822466,0.020443199735600045,0.027574844500766478,0.0023951459384559375
R2,4,VA,0.08,0.004781959994570661,0.0017405099409714617,0.002719118081693036,0.0003223319719061635,0.0,0.022575955091446227,0.028148919325015644,0.0003825567995656529,0.00013924079527771695,0.00021752944653544287,2.578655775249308e-05
R2,4,expression,0.32,0.03428772869407384,0.014612754451162004,0.018152435577511464,0.0015225386654003545,1.3877787807814457e-17,0.014173436098118747,0.02008994041428246,0.010972073182103628,0.004676081424371841,0.005808779384803668,0.00048721237292811346
R2,5,AU,0.6,0.05273513619410229,0.01489879087299661,0.03585882326080946,0.001977522060296225,0.0,0.014363365528901044,0.020003205986129122,0.03164108171646138,0.008939274523797966,0.021515293956485677,0.0011865132361777349
R2,5,VA,0.08,0.0035850520034858718,0.0013681099286343731,0.0020191457281436,0.00019779634670789845,0.0,0.024381661361106515,0.03096187150286801,0.00028680416027886975,0.00010944879429074984,0.000161531658251488,1.5823707736631877e-05
R2,5,expression,0.32,0.013608359733261128,0.005320337208269943,0.007655082636836237,0.0006329398881549445,3.469446951953614e-18,0.011386761117926272,0.016005893103009334,0.004354675114643561,0.0017025079066463817,0.002449626443787596,0.00020254076420958222
R2,6,AU,0.6,0.05988951218830362,0.016963577206590467,0.04017356765091795,0.0027523673307952097,6.938893903907228e-18,0.014948153025255784,0.02076401160224695,0.03593370731298217,0.01017814632395428,0.02410414059055077,0.0016514203984771259
R2,6,VA,0.08,0.0039505038150515846,0.000923158270804347,0.0027593427826577916,0.00026800276158944704,8.673617379884035e-19,0.022980685158313936,0.02790606197623922,0.00031604030520412675,7.385266166434777e-05,0.00022074742261262331,2.1440220927155762e-05
R2,6,expression,0.32,0.019951238011809883,0.007057655478762394,0.012032834893816024,0.0008607476392314625,3.469446951953614e-18,0.013068261030297401,0.017853018305979088,0.006384396163779163,0.002258449753203966,0.003850507166021128,0.000275439244554068
R2,7,AU,0.6,0.06346395664032084,0.024569689334338698,0.03686375238075802,0.0020305149252241184,0.0,0.013080243458677684,0.018434894042179715,0.038078373984192504,0.01474181360060322,0.022118251428454815,0.001218308955134471
R2,7,VA,0.08,0.002517531054493543,0.0009062370929558705,0.0014743593356176838,0.0001369346259199889,4.336808689942018e-19,0.019799423449172373,0.02391439493548205,0.00020140248435948342,7.249896743646963e-05,0.0001179487468494147,1.0954770073599111e-05
R2,7,expression,0.32,0.02409186422283199,0.01000888868715723,0.01332582717942095,0.0007571483562538031,6.938893903907228e-18,0.010224324261608622,0.01407270278735852,0.007709396551306237,0.0032028443798903135,0.004264264697414704,0.00024228747400121699
R2,8,AU,0.6,0.06466267560233603,0.02134162741718441,0.040149449750785576,0.003171598434366037,0.0,0.013953152790936701,0.018637624885948757,0.038797605361401616,0.012804976450310646,0.024089669850471344,0.0019029590606196222
R2,8,VA,0.08,0.002846128328588216,0.0004957431265427458,0.00212019270064254,0.00023019250140293056,4.336808689942018e-19,0.02220657043268327,0.02595875697809666,0.00022769026628705727,3.9659450123419665e-05,0.0001696154160514032,1.8415400112234444e-05
R2,8,expression,0.32,0.03020936686876624,0.011712315770107704,0.01721712012024344,0.0012799309784151018,3.469446951953614e-18,0.010916370140837513,0.013963850122886078,0.009666997398005197,0.0037479410464344655,0.005509478438477901,0.00040957791309283257
R2,9,AU,0.6,0.04656837047062472,0.008561869154144084,0.03633349863311999,0.0016730026833606604,2.0816681711721685e-17,0.011053588280590916,0.015450207821216956,0.02794102228237483,0.005137121492486451,0.021800099179871996,0.0010038016100163962
R2,9,VA,0.08,0.0021349597420604817,0.0005130635591997312,0.0015188935329784744,0.00010300264988227588,0.0,0.021813608423622222,0.026458042803779946,0.00017079677936483853,4.10450847359785e-05,0.00012151148263827796,8.24021199058207e-06
R2,9,expression,0.32,0.0145988918262156,0.003900325309609357,0.010250193037860846,0.00044837347874539517,1.734723475976807e-18,0.007846781469621691,0.010343690238217657,0.004671645384388992,0.0012481040990749942,0.003280061772115471,0.00014347951319852647
R2,10,AU,0.6,0.0803087038142739,0.04728134454630028,0.029637692497637418,0.0033896667703362028,0.0,0.01551223529306931,0.021392604904417977,0.04818522228856434,0.028368806727780166,0.01778261549858245,0.0020338000622017217
R2,10,VA,0.08,0.0034087897626379356,0.001485805251652236,0.0016779549148126156,0.0002450295961730836,8.673617379884035e-19,0.020952575168779925,0.025886095289841902,0.00027270318101103484,0.00011886442013217888,0.00013423639318500924,1.960236769384669e-05
R2,10,expression,0.32,0.031179352741243713,0.017511907516995117,0.01236009376005069,0.0013073514641979101,3.469446951953614e-18,0.013833060647937635,0.019001432366977235,0.009977392877197988,0.005603810405438437,0.00395523000321622,0.00041835246854333123
R2,11,AU,0.6,0.057086548378098505,0.015175025176074452,0.03955207703326728,0.002359446168756781,1.3877787807814457e-17,0.012081277927587357,0.016991592346119605,0.034251929026859106,0.009105015105644671,0.02373124621996037,0.0014156677012540685
R2,11,VA,0.08,0.002556450296312042,0.0008314022576618577,0.0015893066229293092,0.00013574141572087557,8.673617379884035e-19,0.022429216427777055,0.028808006873116732,0.00020451602370496333,6.651218061294862e-05,0.00012714452983434473,1.0859313257670045e-05
R2,11,expression,0.32,0.01888209112382267,0.005767115700092848,0.012515416330257928,0.0005995590934718918,3.469446951953614e-18,0.007825528658140074,0.010765835579358323,0.006042269159623255,0.0018454770240297113,0.004004933225682537,0.0001918589099110054
R2,12,AU,0.6,0.06829828301072804,0.02726532572637273,0.0381549339214058,0.0028780233629495207,1.3877787807814457e-17,0.012871775457403957,0.017250705723727177,0.040978969806436824,0.016359195435823638,0.02289296035284348,0.0017268140177697125
R2,12,VA,0.08,0.003094195465858001,0.0006972166321258835,0.002200182494395523,0.0001967963393365946,0.0,0.019734436288444037,0.02202940383196999,0.0002475356372686401,5.577733057007068e-05,0.00017601459955164184,1.5743707146927567e-05
R2,12,expression,0.32,0.030196639715929247,0.013955412191371086,0.015248603081134505,0.000992624443423654,3.469446951953614e-18,0.011699754229989735,0.015187647338249967,0.009662924709097359,0.004465731901238747,0.004879552985963042,0.0003176398218955693
R2,13,AU,0.6,0.061372850044109244,0.02480989065591135,0.03364664557655702,0.0029163138116408797,6.938893903907228e-18,0.012172920619223091,0.016164757739499047,0.03682371002646555,0.014885934393546811,0.02018798734593421,0.0017497882869845277
R2,13,VA,0.08,0.0022533571204612426,0.00046639853862482343,0.0015660533752528114,0.0002209052065836079,0.0,0.020921456199271618,0.023644714904127406,0.00018026856963689942,3.731188308998587e-05,0.0001252842700202249,1.767241652668863e-05
R2,13,expression,0.32,0.030282574579452434,0.015853314047623614,0.013105512683325642,0.0013237478485031776,0.0,0.011929453424562907,0.015226908801479568,0.009690423865424779,0.005073060495239557,0.0041937640586642054,0.0004235993115210168
R2,14,AU,0.6,0.05275515513304041,0.020210798066140925,0.030659968375520638,0.0018843886913788444,0.0,0.011101788798880631,0.014913378167276064,0.031653093079824245,0.012126478839684556,0.018395981025312383,0.0011306332148273068
R2,14,VA,0.08,0.001919718407360457,0.0003638086149266937,0.0014236937165039692,0.00013221607592979392,0.0,0.02032215619895824,0.02299832743280922,0.00015357747258883656,2.9104689194135495e-05,0.00011389549732031753,1.0577286074383512e-05
R2,14,expression,0.32,0.02512673178317432,0.01285216785972671,0.011403429370145133,0.0008711345533024825,3.469446951953614e-18,0.01038947249355256,0.013490649863669567,0.008040554170615782,0.004112693715112547,0.0036490973984464425,0.0002787630570567944
R2,15,AU,0.6,0.06790099767621019,0.022104627551187427,0.04272804288697141,0.0030683272380513603,1.3877787807814457e-17,0.018287285194193426,0.025567951473136848,0.04074059860572612,0.013262776530712457,0.025636825732182844,0.0018409963428308162
R2,15,VA,0.08,0.0054739897333659585,0.001972108710625903,0.0032549383827354134,0.0002469426400046437,1.734723475976807e-18,0.0239529507830049,0.029713058776594546,0.0004379191786692767,0.00015776869685007225,0.00026039507061883306,1.9755411200371496e-05
R2,15,expression,0.32,0.030198955352969948,0.012423344333677564,0.016631210398973122,0.0011444006203192706,1.0408340855860843e-17,0.014282226630905474,0.020170217478394155,0.009663665712950383,0.003975470186776821,0.005321987327671399,0.0003662081985021666
